reg_id,type1,type2,Q,A
PERMEN_LHK_2017_21,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Nomor 21 Tahun 2017?,"Undang-Undang Republik Indonesia Tahun 1999 Nomor 41;
Undang-Undang Republik Indonesia Tahun 2008 Nomor 11;
Undang-Undang Republik Indonesia Tahun 2008 Nomor 14;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 43;
Peraturan Pemerintah Republik Indonesia Tahun 2012 Nomor 28;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 7;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 16;
Peraturan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Republik Indonesia Tahun 2012 Nomor 80;
Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Tahun 2015 Nomor 18;
Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Tahun 2015 Nomor 63;
Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Tahun 2016 Nomor 44;"
PERMEN_LHK_2019_38,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Nomor 38 Tahun 2019?,"Undang-Undang Republik Indonesia Tahun 2009 Nomor 32;
Peraturan Pemerintah Republik Indonesia Tahun 2012 Nomor 27;
Peraturan Pemerintah Republik Indonesia Tahun 2018 Nomor 24;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 16;
Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Tahun 2015 Nomor 18"
PERMEN_LHK_2018_86,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Nomor 86 Tahun 2018?,"Undang-Undang Republik Indonesia Tahun 2003 Nomor 17;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 1;
Undang-Undang Republik Indonesia Tahun 2014 Nomor 5;
Peraturan Pemerintah Republik Indonesia Tahun 1977 Nomor 7;
Peraturan Pemerintah Republik Indonesia Tahun 2010 Nomor 53;
Peraturan Presiden Republik Indonesia Tahun 2010 Nomor 81;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 7;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 16;
Peraturan Presiden Republik Indonesia Tahun 2018 Nomor 59;
Peraturan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Republik Indonesia Tahun 2011 Nomor 34;
Peraturan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Republik Indonesia Tahun 2011 Nomor 63;
Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Tahun 2015 Nomor 18;
Peraturan Badan Kepegawaian Negara Republik Indonesia Tahun 2017 Nomor 24"
PERMEN_LU_2017_10,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Menteri Luar Negeri Republik Indonesia Nomor 10 Tahun 2017?,"Peraturan Pemerintah Republik Indonesia Tahun 2008 Nomor 60;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 56;
Peraturan Menteri Luar Negeri Republik Indonesia Tahun 2011 Nomor 12;
Peraturan Menteri Luar Negeri Republik Indonesia Tahun 2004 Nomor 6;
Peraturan Menteri Luar Negeri Republik Indonesia Tahun 2016 Nomor 2"
PERMEN_PERIN_2018_17,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Menteri Perindustrian Republik Indonesia Nomor 17 Tahun 2018?,"Undang-Undang Republik Indonesia Tahun 2014 Nomor 3;
Peraturan Pemerintah Republik Indonesia Tahun 2016 Nomor 18;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 29;
Peraturan Menteri Perindustrian Republik Indonesia Tahun 2015 Nomor 107"
PERMEN_RISTEKDIKTI_2017_11,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Menteri Riset Teknologi Dan Pendidikan Tinggi Republik Indonesia Nomor 11 Tahun 2017?,"Undang-Undang Republik Indonesia Tahun 2012 Nomor 12;
Peraturan Pemerintah Republik Indonesia Tahun 2014 Nomor 4;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 13;
Peraturan Menteri Pendidikan dan Kebudayaan Republik Indonesia Tahun 2013 Nomor 15;
Peraturan Menteri Pendidikan dan Kebudayaan Republik Indonesia Tahun 2014 Nomor 139;
Peraturan Menteri Riset, Teknologi, dan Pendidikan Tinggi Republik Indonesia Tahun 2015 Nomor 1;
Peraturan Menteri Riset, Teknologi, dan Pendidikan Tinggi Republik Indonesia Tahun 2015 Nomor 15;"
PERMEN_TAN_2016_10,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Menteri Pertanian Republik Indonesia Nomor 10 Tahun 2016?,"Undang-Undang Republik Indonesia Tahun 1999 Nomor 8;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 18;
Undang-Undang Republik Indonesia Tahun 2014 Nomor 23;
Peraturan Pemerintah Republik Indonesia Tahun 1977 Nomor 16;
Peraturan Pemerintah Republik Indonesia Tahun 1992 Nomor 78;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Pemerintah Republik Indonesia Tahun 2011 Nomor 48;
Peraturan Pemerintah Republik Indonesia Tahun 2012 Nomor 41;
Peraturan Pemerintah Republik Indonesia Tahun 2013 Nomor 6;
Peraturan Pemerintah Republik Indonesia Tahun 2014 Nomor 47;
Peraturan Presiden Republik Indonesia Tahun 2013 Nomor 48;
Keputusan Presiden Republik Indonesia Tahun 2014 Nomor 121;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 7;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 45;
Peraturan Menteri Pertanian Republik Indonesia Tahun 2011 Nomor 48;
Peraturan Menteri Pertanian Republik Indonesia Tahun 2011 Nomor 75;
Peraturan Menteri Pertanian Republik Indonesia Tahun 2012 Nomor 19;
Peraturan Menteri Pertanian Republik Indonesia Tahun 2015 Nomor 43;"
PERMEN_TAN_2016_24,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Menteri Pertanian Republik Indonesia Nomor 24 Tahun 2016?,"Undang-Undang Republik Indonesia Tahun 2008 Nomor 39;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 7;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 45;
Peraturan Menteri Pertanian Republik Indonesia Tahun 2015 Nomor 43"
PERPRES_2016_120,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Presiden  Republik Indonesia Nomor 120 Tahun 2016?,"Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 2003 Nomor 17;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 1;
Undang-Undang Republik Indonesia Tahun 2014 Nomor 5;
Peraturan Pemerintah Republik Indonesia Tahun 1977 Nomor 7;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 17;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 20"
PERPRES_2017_57,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Presiden  Republik Indonesia Nomor 57 Tahun 2017?,"Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 2000 Nomor 24;
Keputusan Presiden Republik Indonesia Tahun 1980 Nomor 65"
PERPRES_2018_86,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Presiden  Republik Indonesia Nomor 86 Tahun 2018?,Undang-Undang Dasar Negara Republik Indonesia Tahun 1945
PERPROV_JABAR_2013_12,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Daerah Provinsi Jawa Barat Nomor 12 Tahun 2013?,"Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 1950 Nomor 11;
Undang-Undang Republik Indonesia Tahun 1962 Nomor 5;
Undang-Undang Republik Indonesia Tahun 2003 Nomor 17;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 1;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2011 Nomor 12;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 58;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Daerah Provinsi Jawa Barat Tahun 1999 Nomor 4;
Peraturan Daerah Provinsi Jawa Barat Tahun 2006 Nomor 13;
Peraturan Daerah Provinsi Jawa Barat Tahun 2008 Nomor 10;
Peraturan Daerah Provinsi Jawa Barat Tahun 2008 Nomor 12;
Peraturan Daerah Provinsi Jawa Barat Tahun 2012 Nomor 3;"
PERPROV_JAMBI_2013_7,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Daerah Provinsi Jambi Nomor 7 Tahun 2013?,"Undang-Undang Darurat Republik Indonesia Tahun 1957 Nomor 19;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2010 Nomor 11;
Undang-Undang Republik Indonesia Tahun 2011 Nomor 12;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Daerah Provinsi Jambi Tahun 2007 Nomor 5;
Peraturan Daerah Provinsi Jambi Tahun 2011 Nomor 4;
Peraturan Daerah Provinsi Jambi Tahun 2011 Nomor 7"
PERPROV_NTB_2015_2,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Daerah Provinsi Nusa Tenggara Barat Nomor 2 Tahun 2015?,"Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 1958 Nomor 64;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 33;
Undang-Undang Republik Indonesia Tahun 2007 Nomor 26;
Undang-Undang Republik Indonesia Tahun 2007 Nomor 30;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 30;
Undang-Undang Republik Indonesia Tahun 2011 Nomor 12;
Undang-Undang Republik Indonesia Tahun 2014 Nomor 23;
Undang-Undang Republik Indonesia Tahun 2014 Nomor 21;
Peraturan Pemerintah Republik Indonesia Tahun 2012 Nomor 14;
Peraturan Pemerintah Republik Indonesia Tahun 2012 Nomor 62;
Peraturan Presiden Republik Indonesia Tahun 2006 Nomor 5;
Peraturan Daerah Tahun 2010 Nomor 3"
PP_1981_33,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Pemerintah  Republik Indonesia Nomor 33 Tahun 1981?,"Undang-Undang Republik Indonesia Tahun 1945;
Kitab Undang-Undang Hukum Dagang Tahun 1847 Nomor 23;
Undang-Undang Republik Indonesia Tahun 1969 Nomor 9;
Peraturan Pemerintah Republik Indonesia Tahun 1969 Nomor 12;
Peraturan Pemerintah Republik Indonesia Tahun 1976 Nomor 25"
PP_1985_26,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Pemerintah  Republik Indonesia Nomor 26 Tahun 1985?,"Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 1980 Nomor 13"
PP_1995_36,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Pemerintah  Republik Indonesia Nomor 36 Tahun 1995?,"Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 1969 Nomor 9;
Undang-Undang Republik Indonesia Tahun 1992 Nomor 3;
Peraturan Pemerintah Republik Indonesia Tahun 1969 Nomor 12;
Peraturan Pemerintah Republik Indonesia Tahun 1983 Nomor 3;
Peraturan Pemerintah Republik Indonesia Tahun 1993 Nomor 14;"
PP_1996_48,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Pemerintah  Republik Indonesia Nomor 48 Tahun 1996?,"Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 1950 Nomor 10;
Undang-Undang Republik Indonesia Tahun 1950 Nomor 13;
Undang-Undang Republik Indonesia Tahun 1974 Nomor 5"
PP_1998_35,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Pemerintah  Republik Indonesia Nomor 35 Tahun 1998?,"Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 1969 Nomor 9;
Undang-Undang Republik Indonesia Tahun 1995 Nomor 1;
Peraturan Pemerintah Republik Indonesia Tahun 1998 Nomor 12"
PP_1998_9,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Pemerintah  Republik Indonesia Nomor 9 Tahun 1998?,"Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 1969 Nomor 9;
Undang-Undang Republik Indonesia Tahun 1995 Nomor 1;
Peraturan Pemerintah Republik Indonesia Tahun 1969 Nomor 12;
Peraturan Pemerintah Republik Indonesia Tahun 1976 Nomor 25;
Peraturan Pemerintah Republik Indonesia Tahun 1983 Nomor 3"
PP_2018_22,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Pemerintah  Republik Indonesia Nomor 22 Tahun 2018?,"Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 2016 Nomor 20"
PP_2019_7,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Pemerintah  Republik Indonesia Nomor 7 Tahun 2019?,"Undang-Undang Dasar Negara Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 2018 Nomor 1"
PERKAB_BATANG_2010_7,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Daerah Kabupaten Batang Nomor 7 Tahun 2010?,"Undang-Undang Republik Indonesia Tahun 1965 Nomor 9;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 28;
Undang-Undang Republik Indonesia Tahun 2003 Nomor 17;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 1;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 15;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 25;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 33;
Peraturan Pemerintah Republik Indonesia Tahun 2001 Nomor 65;
Peraturan Pemerintah Republik Indonesia Tahun 2001 Nomor 66;
Peraturan Pemerintah Republik Indonesia Tahun 2004 Nomor 24;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 24;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 54;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 55;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 58;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 79;
Peraturan Pemerintah Republik Indonesia Tahun 2006 Nomor 6;
Peraturan Pemerintah Republik Indonesia Tahun 2006 Nomor 8;
Peraturan Daerah Kabupaten Batang Tahun 2008 Nomor 15;
Peraturan Daerah Kabupaten Batang Tahun 2009 Nomor 2"
PERKAB_BUTON_2011_44,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Daerah Kabupaten Buton Nomor 44 Tahun 2011?,"Undang-Undang Republik Indonesia Tahun 1959 Nomor 29;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 28;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 10;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 33;
Peraturan Pemerintah Republik Indonesia Tahun 1988 Nomor 6;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 72;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Menteri Dalam Negeri Republik Indonesia Tahun 2006 Nomor 28;
Peraturan Daerah Kabupaten Buton Tahun 2007 Nomor 13;
Peraturan Daerah Kabupaten Buton Tahun 2008 Nomor 4;
Peraturan Daerah Kabupaten Buton Tahun 2008 Nomor 5;
Peraturan Daerah Kabupaten Buton Tahun 2008 Nomor 6"
PERKOT_BOGOR_2011_12,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Daerah Kota Bogor Nomor 12 Tahun 2011?,"Undang-Undang Republik Indonesia Tahun 1950 Nomor 16;
Undang-Undang Republik Indonesia Tahun 1981 Nomor 8;
Undang-Undang Republik Indonesia Tahun 1983 Nomor 6;
Undang-Undang Republik Indonesia Tahun 1997 Nomor 19;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 28;
Undang-Undang Republik Indonesia Tahun 2002 Nomor 14;
Undang-Undang Republik Indonesia Tahun 2003 Nomor 17;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 1;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 10;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 15;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 33;
Undang-Undang Republik Indonesia Tahun 2008 Nomor 14;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 10;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 27;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 28;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 58;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 79;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 41;
Peraturan Pemerintah Republik Indonesia Tahun 2010 Nomor 16;
Peraturan Pemerintah Republik Indonesia Tahun 2010 Nomor 19;
Peraturan Pemerintah Republik Indonesia Tahun 2010 Nomor 69;
Peraturan Daerah Kota Bogor Nomor 15 Tahun 2002;
Peraturan Menteri Dalam Negeri Republik Indonesia Tahun 2006 Nomor 13;
Peraturan Menteri Dalam Negeri Republik Indonesia Tahun 2007 Nomor 53;
Keputusan Gubernur Jawa Barat Tahun 2011 Nomor 188;
Peraturan Daerah Kota Bogor Tahun 2007 Nomor 12;
Peraturan Daerah Kota Bogor Tahun 2007 Nomor 13;
Peraturan Daerah Kota Bogor Tahun 2008 Nomor 3;
Peraturan Daerah Kota Bogor Tahun 2009 Nomor 9;
Peraturan Daerah Kota Bogor Tahun 2010 Nomor 3;"
PERKOT_MAGELANG_2011_6,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Daerah Kota Magelang Nomor 6 Tahun 2011?,"Undang-Undang Republik Indonesia Tahun 1950 Nomor 17;
Undang-Undang Republik Indonesia Tahun 1981 Nomor 8;
Undang-Undang Republik Indonesia Tahun 1982 Nomor 3;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 5;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 8;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 28;
Undang-Undang Republik Indonesia Tahun 2003 Nomor 17;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 1;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 10;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 33;
Undang-Undang Republik Indonesia Tahun 2007 Nomor 25;
Undang-Undang Republik Indonesia Tahun 2007 Nomor 26;
Undang-Undang Republik Indonesia Tahun 2008 Nomor 20;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 25;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 32;
Peraturan Daerah Kota Magelang Nomor 10 Tahun 2000;
Peraturan Pemerintah Republik Indonesia Tahun 1983 Nomor 27;
Peraturan Pemerintah Republik Indonesia Tahun 1997 Nomor 44;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 58;
Peraturan Pemerintah Republik Indonesia Tahun 2006 Nomor 6;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Presiden Republik Indonesia Tahun 2007 Nomor 1;
Peraturan Presiden Republik Indonesia Tahun 2007 Nomor 112;
Peraturan Daerah Kota Magelang Tahun 2001 Nomor 5;
Peraturan Daerah Kota Magelang Tahun 2006 Nomor 7;
Peraturan Daerah Kota Magelang Tahun 2008 Nomor 2;
Peraturan Daerah Kota Magelang Tahun 2008 Nomor 4;
Peraturan Daerah Kota Magelang Tahun 2008 Nomor 5;
Peraturan Daerah Kota Magelang Tahun 2009 Nomor 3;
Peraturan Daerah Kota Magelang Tahun 2009 Nomor 4;
Peraturan Daerah Kota Magelang Tahun 2009 Nomor 7"
PERKOT_MALANG_2010_15,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Daerah Kota Malang Nomor 15 Tahun 2010?,"Undang-Undang Republik Indonesia Tahun 1950 Nomor 16;
Undang-Undang Republik Indonesia Tahun 1960 Nomor 5;
Undang-Undang Republik Indonesia Tahun 1981 Nomor 8;
Undang-Undang Republik Indonesia Tahun 1985 Nomor 15;
Undang-Undang Republik Indonesia Tahun 1992 Nomor 4;
Undang-Undang Republik Indonesia Tahun 1997 Nomor 19;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 28;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 10;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 28;
Peraturan Pemerintah Republik Indonesia Tahun 1977 Nomor 28;
Peraturan Pemerintah Republik Indonesia Tahun 1983 Nomor 27;
Peraturan Pemerintah Republik Indonesia Tahun 1996 Nomor 40;
Peraturan Pemerintah Republik Indonesia Tahun 1997 Nomor 24;
Peraturan Pemerintah Republik Indonesia Tahun 1998 Nomor 37;
Peraturan Pemerintah Republik Indonesia Tahun 2000 Nomor 135;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 58;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 79;
Peraturan Pemerintah Republik Indonesia Tahun 2010 Nomor 69;
Peraturan Presiden Republik Indonesia Tahun 2007 Nomor 1;
Peraturan Menteri Agraria Republik Indonesia Tahun 1978 Nomor 1;
Peraturan Daerah Kota Malang Tahun 2005 Nomor 9;
Peraturan Daerah Kota Malang Tahun 2008 Nomor 6;
Peraturan Daerah Kota Malang Tahun 2008 Nomor 10;
Peraturan Daerah Kota Malang Tahun 2009 Nomor 5;"
PERMEN_AGAMA_2017_14,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Agama Republik Indonesia Nomor 14 Tahun 2017?,"Undang-Undang Republik Indonesia Tahun 2003 Nomor 20;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 25;
Undang-Undang Republik Indonesia Tahun 2005 Nomor 14;
Undang-Undang Republik Indonesia Tahun 2008 Nomor 39;
Undang-Undang Republik Indonesia Tahun 2012 Nomor 12;
Undang-Undang Republik Indonesia Tahun 2014 Nomor 5;
Peraturan Pemerintah Republik Indonesia Tahun 2000 Nomor 100;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 19;
Peraturan Pemerintah Republik Indonesia Tahun 2008 Nomor 48;
Peraturan Pemerintah Republik Indonesia Tahun 2009 Nomor 37;
Peraturan Pemerintah Republik Indonesia Tahun 2009 Nomor 41;
Peraturan Pemerintah Republik Indonesia Tahun 2013 Nomor 45;
Peraturan Pemerintah Republik Indonesia Tahun 2014 Nomor 4;
Peraturan Pemerintah Republik Indonesia Tahun 2014 Nomor 27;
Peraturan Presiden Republik Indonesia Tahun 2012 Nomor 8;
Peraturan Presiden Republik Indonesia Tahun 2014 Nomor 146;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 7;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 83;
Peraturan Menteri Agama Republik Indonesia Tahun 2013 Nomor 28;
Peraturan Menteri Pendidikan dan Kebudayaan Republik Indonesia Tahun 2013 Nomor 73;
Peraturan Menteri Pendidikan dan Kebudayaan Republik Indonesia Tahun 2014 Nomor 14;
Peraturan Menteri Pendidikan dan Kebudayaan Republik Indonesia Tahun 2014 Nomor 50;
Peraturan Menteri Agama Republik Indonesia Tahun 2014 Nomor 51;
Peraturan Menteri Agama Republik Indonesia Tahun 2014 Nomor 55;
Peraturan Menteri Pendidikan dan Kebudayaan Republik Indonesia Tahun 2014 Nomor 87;
Peraturan Menteri Pendidikan dan Kebudayaan Republik Indonesia Tahun 2014 Nomor 154;
Peraturan Menteri Agama Republik Indonesia Tahun 2015 Nomor 10;
Peraturan Menteri Riset, Teknologi, dan Pendidikan Tinggi Republik Indonesia Tahun 2015 Nomor 26;
Peraturan Menteri Riset, Teknologi, dan Pendidikan Tinggi Republik Indonesia Tahun 2015 Nomor 44;
Peraturan Menteri Agama Republik Indonesia Tahun 2015 Nomor 68;
Peraturan Menteri Agama Republik Indonesia Tahun 2015 Nomor 74;
Peraturan Menteri Agama Republik Indonesia Tahun 2016 Nomor 1;
Peraturan Menteri Agama Republik Indonesia Tahun 2016 Nomor 3;
Peraturan Menteri Agama Republik Indonesia Tahun 2016 Nomor 29;
Peraturan Menteri Agama Republik Indonesia Tahun 2016 Nomor 33;
Peraturan Menteri Agama Republik Indonesia Tahun 2016 Nomor 42;
Peraturan Menteri Agama Republik Indonesia Tahun 2016 Nomor 65;
Peraturan Menteri Agama Republik Indonesia Tahun 2017 Nomor 5;
Keputusan Menteri Agama Republik Indonesia Tahun 2008 Nomor 172"
PERMEN_AGAMA_2018_5,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Agama Republik Indonesia Nomor 5 Tahun 2018?,"Undang-Undang Republik Indonesia Tahun 2003 Nomor 20;
Undang-Undang Republik Indonesia Tahun 2012 Nomor 12;
Peraturan Pemerintah Republik Indonesia Tahun 2014 Nomor 4;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 7;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 83;
Peraturan Menteri Agama Republik Indonesia Tahun 2016 Nomor 42;
Peraturan Menteri Agama Republik Indonesia Tahun 2018 Nomor 4"
